date	who	what	link	helper	counter	flag
2014-11-22	Terms and conditions All this is not to say that we 	 start chanting: “Short-term good, long-term bad”	http://www.economist.com/news/business/21633805-lets-not-get-carried-away-bashing-short-termism-tyranny-long-term	1	28	BUSINESS
2014-11-29	There are also good reasons why governments 	 regulate internet monopolies less energetically than offline ones	http://www.economist.com/news/leaders/21635000-european-moves-against-google-are-about-protecting-companies-not-consumers-should-digital	1	1	LEADERS
2014-11-29	Instead of attacking successful American companies, Europe’s leaders 	 ask themselves why their continent has not produced a Google or a Facebook	http://www.economist.com/news/leaders/21635000-european-moves-against-google-are-about-protecting-companies-not-consumers-should-digital	1	2	LEADERS
2014-11-29	But to address these concerns, they 	 regulate companies’ behaviour, not their market power	http://www.economist.com/news/leaders/21635000-european-moves-against-google-are-about-protecting-companies-not-consumers-should-digital	1	3	LEADERS
2014-11-29	Governments 	 not do it	http://www.economist.com/news/leaders/21635002-sophisticated-viruses-will-be-workhorses-21st-century-spying-there-should-be	1	4	LEADERS
2014-11-29	Cyber-warriors 	 remember that what they do to others will be done in turn to them	http://www.economist.com/news/leaders/21635002-sophisticated-viruses-will-be-workhorses-21st-century-spying-there-should-be	1	5	LEADERS
2014-11-29	If there was one lesson from the attack on Rodney King, it was that police officers 	 behave like civilians, not an occupying army	http://www.economist.com/news/leaders/21635012-race-americas-deepest-problem-multiple-small-changes-can-mitigate-it-fury-ferguson	1	6	LEADERS
2014-11-29	Smaller cities 	 stop using their police forces and courts as tax-collectors	http://www.economist.com/news/leaders/21635012-race-americas-deepest-problem-multiple-small-changes-can-mitigate-it-fury-ferguson	1	7	LEADERS
2014-11-29	Police shootings 	 be taken much more seriously, and the federal government 	http://www.economist.com/news/leaders/21635012-race-americas-deepest-problem-multiple-small-changes-can-mitigate-it-fury-ferguson	1	8	LEADERS
2014-11-29	Efforts 	 also be made to increase voter turnout	http://www.economist.com/news/leaders/21635012-race-americas-deepest-problem-multiple-small-changes-can-mitigate-it-fury-ferguson	1	9	LEADERS
2014-11-29	Although its budget 	 be better spent—it remains ludicrous to devote 40% of it to farm subsidies—it adds up to less than 1% of the EU’s total GDP	http://www.economist.com/news/leaders/21635017-jean-claude-junckers-investment-package-laughably-inadequate-fiddling-while-europe-burns	1	10	LEADERS
2014-11-29	It may also be dangerous, because it will offer cover for governments to keep up their fiscal retrenchment at a time when they 	 be doing the opposite	http://www.economist.com/news/leaders/21635017-jean-claude-junckers-investment-package-laughably-inadequate-fiddling-while-europe-burns	1	11	LEADERS
2014-11-29	Speaking in Washington last month, Mr Draghi declared that European governments with fiscal space 	 use it	http://www.economist.com/news/leaders/21635017-jean-claude-junckers-investment-package-laughably-inadequate-fiddling-while-europe-burns	1	12	LEADERS
2014-11-29	Instead of massacring services or welfare, the government 	 trim state pensions, which are up 14%, or £1,100 a head, since 2010	http://www.economist.com/news/leaders/21635021-britain-still-faces-big-fiscal-challenges-conservatives-have-wrong-plan-dealing	1	13	LEADERS
2014-11-29	They 	 pay off some of the debts instead of passing them all on to the young	http://www.economist.com/news/leaders/21635021-britain-still-faces-big-fiscal-challenges-conservatives-have-wrong-plan-dealing	1	14	LEADERS
2014-11-29	Mario van GastelAustin, Texas Don't be neutral SIR – As a pro-business publication, I believe that The Economist 	 be championing the removal of net neutrality (“Not neutral about net neutrality”, November 15th)	http://www.economist.com/news/letters/21634983-letters-editor	1	15	LETTERS
2014-11-29	Chris GoswamiDirector of marketingOpenwave Mobility Styal, Cheshire    The Catalonia question SIR – You argued that the Spanish government 	 let the Catalans have a referendum on independence (“Let them vote”, November 15th)	http://www.economist.com/news/letters/21634983-letters-editor	1	16	LETTERS
2014-11-29	Susan SteinOmaha, Nebraska    Statistical meanies SIR – I agree that “averages 	 not be the sole basis for making policy decisions” (“Misleading means”, November 22nd)	http://www.economist.com/news/letters/21634983-letters-editor	1	17	LETTERS
2014-11-29	And if your idea cannot be scaled up that way, 	 you not find one that can	http://www.economist.com/news/briefing/21635077-online-businesses-can-grow-very-large-very-fastit-what-makes-them-exciting-does-it-also-make	1	18	BRIEFING
2014-11-29	In the 1911 decision which cut Standard Oil into 34 different companies, America’s Supreme Court held that the fate of a dominant company 	 depend on whether it abused its dominance to the detriment of consumers	http://www.economist.com/news/briefing/21635077-online-businesses-can-grow-very-large-very-fastit-what-makes-them-exciting-does-it-also-make	1	19	BRIEFING
2014-11-29	One of the company’s executives has suggested the firm 	 consider spending $1m to dig up dirt on its media critics (he later apologised)	http://www.economist.com/news/briefing/21635077-online-businesses-can-grow-very-large-very-fastit-what-makes-them-exciting-does-it-also-make	1	20	BRIEFING
2014-11-29	Governments 	 not be messing around with a dynamic success which promises only ever higher levels of innovation	http://www.economist.com/news/briefing/21635077-online-businesses-can-grow-very-large-very-fastit-what-makes-them-exciting-does-it-also-make	1	21	BRIEFING
2014-11-29	And 	 it show signs of coming to pass, the current antitrust skirmishes will give way to an epic battle on the scale of the one against Standard Oil	http://www.economist.com/news/briefing/21635077-online-businesses-can-grow-very-large-very-fastit-what-makes-them-exciting-does-it-also-make	1	22	BRIEFING
2014-11-29	“If we will not endure a king as a political power,” said John Sherman, the senator who gave his name to America’s original antitrust law, “we 	 not endure a king over the production, transportation and sale of any of the necessaries of life	http://www.economist.com/news/briefing/21635077-online-businesses-can-grow-very-large-very-fastit-what-makes-them-exciting-does-it-also-make	1	23	BRIEFING
2014-11-29	More than two-thirds of voters think Mr Maduro 	 not serve out his six-year term, which began just last year (see chart); more than a quarter of those are supporters of the government	http://www.economist.com/news/americas/21635028-economy-crumbles-so-do-institutions-holding-up-regime-borrowed-time	1	24	AMERICAS
2014-11-29	In order to minimise the impact on jobs, Mr Barbosa has said this 	 happen gradually and 	http://www.economist.com/news/americas/21635056-appointment-capable-economic-team-good-brazil-signals-its-presidents	1	25	AMERICAS
2014-11-29	He reckons Yunnan 	 be the centre of a new Asia; parts of the province are closer to Singapore and Thailand than to China’s eastern seaboard	http://www.economist.com/news/china/21635061-impoverished-south-west-china-seeks-become-economic-hub-stretching-threads	1	26	CHINA
2014-11-29	A railway line between Kunming and Hekou, on the border with Vietnam, 	 be finished next year	http://www.economist.com/news/china/21635061-impoverished-south-west-china-seeks-become-economic-hub-stretching-threads	1	27	CHINA
2014-11-29	Yet it was Hubert Védrine, a former Socialist foreign minister who coined the term “hyperpower” to disparage American unilateralism, who concluded in a report for Mr Hollande two years ago that France 	 stay in NATO’s military command	http://www.economist.com/news/europe/21635009-france-has-emerged-americas-closest-european-ally-security-policy-cheese-eating-warriors	1	28	EUROPE
2014-11-29	Yet the gains from a settlement 	 still appeal	http://www.economist.com/news/europe/21635025-hopes-settling-cyprus-problem-are-starting-look-unrealistic-intractableor-insoluble	1	29	EUROPE
2014-11-29	It will run for three years; 	 it prove successful it may be given another three	http://www.economist.com/news/europe/21635053-jean-claude-junckers-kick-start-economy-rests-some-magical-thinking-europes-great	1	30	EUROPE
2014-11-29	Mr Cameron and Mr Miliband 	 treat UKIP as the normal party it claims to be and rip to shreds the inconsistencies and illiberalities in its policies	http://www.economist.com/news/britain/21635043-its-opponents-should-respond-ripping-apart-its-policies-not-seeking-emulate-them-ukip	1	31	BRITAIN
2014-11-29	Four years old, she is just 10kg (22lb), two-thirds of what she 	 be	http://www.economist.com/news/international/21635046-world-has-terrible-record-improving-peoples-diets-may-be-changing-feast-and	1	32	INTERNATIONAL
2014-11-29	In all there are a number of reasons why passengers 	 be able to look forward to flying longer for less	http://www.economist.com/news/business/21635001-low-cost-airlines-have-revolutionised-short-haul-flying-now-after-several-failed-attempts	1	33	BUSINESS
2014-11-29	When the skies are filled with swarms of them, fares 	 hit rock-bottom and Laker’s dream may finally come true	http://www.economist.com/news/business/21635001-low-cost-airlines-have-revolutionised-short-haul-flying-now-after-several-failed-attempts	1	34	BUSINESS
2014-11-29	Their critics say they 	 invest more in storage and backup technologies, so they can cope at times when solar plants are not producing enough power to meet demand	http://www.economist.com/news/business/21635013-japan-has-failed-learn-germanys-renewable-energy-mess-solar-shambles	1	35	BUSINESS
2014-11-29	However, Jack Curtis, an executive at the firm, predicts a shake-out, and says METI 	 be stricter in screening out unviable projects	http://www.economist.com/news/business/21635013-japan-has-failed-learn-germanys-renewable-energy-mess-solar-shambles	1	36	BUSINESS
2014-11-29	Japan’s government 	 have anticipated the problems it is having with its drive for renewables	http://www.economist.com/news/business/21635013-japan-has-failed-learn-germanys-renewable-energy-mess-solar-shambles	1	37	BUSINESS
2014-11-29	METI 	 have learned from Germany’s mistakes by being less generous with its guaranteed tariffs for renewables producers and by ensuring that the transmission grid was modernised to prepare for their arrival	http://www.economist.com/news/business/21635013-japan-has-failed-learn-germanys-renewable-energy-mess-solar-shambles	1	38	BUSINESS
